num,timestamp,acc1,acc2,acc3,gyro1,gyro2,gyro3,orien1,orien2,orien3
58.0,2023-12-07 09:27:32.795609,12.2,-10.1,4.6,-314.8,-32.0,-305.5,199.9,25.4,66.1
58.0,2023-12-07 09:27:33.202382,2.6999999999999993,-8.6,15.7,-314.8,-32.0,-305.5,199.9,25.4,66.1
58.0,2023-12-07 09:27:33.325250,2.6999999999999993,-8.6,15.7,186.4,104.9,260.6,241.2,-19.8,-7.1
58.0,2023-12-07 09:27:33.744326,-11.399999999999999,16.8,-33.0,95.1,-1.5,99.9,329.7,146.7,-34.9
59.0,2023-12-07 09:27:34.725823,-1.5,-0.7000000000000011,-4.2,11.0,-2.4,32.4,3.4,116.6,-78.7
59.0,2023-12-07 09:27:35.230202,6.699999999999999,-11.2,-3.0,-209.9,24.2,-285.3,215.6,61.2,63.1
59.0,2023-12-07 09:27:35.737337,9.1,-3.6999999999999997,16.4,90.5,-40.7,96.5,256.3,-32.3,-48.7
59.0,2023-12-07 09:27:36.238307,-11.9,6.2,-11.0,-118.5,-208.6,299.8,215.5,63.4,33.7
60.0,2023-12-07 09:27:37.735567,-2.000000000000001,-8.6,-0.8000000000000003,19.8,67.2,-108.6,301.5,171.2,-69.1
60.0,2023-12-07 09:27:38.273378,35.400000000000006,-8.600000000000001,-10.399999999999999,70.9,326.3,176.6,148.4,-169.6,62.5
60.0,2023-12-07 09:27:38.776212,-3.900000000000002,-4.999999999999998,20.2,-213.7,-475.2,19.3,142.6,146.5,86.2
61.0,2023-12-07 09:27:40.302222,7.199999999999999,-15.700000000000001,3.8000000000000003,49.6,500.6,0.4,290.6,162.5,-76.7
61.0,2023-12-07 09:27:40.757485,13.4,0.0,-9.2,-89.0,35.1,90.5,23.6,-62.7,-48.7
61.0,2023-12-07 09:27:41.280747,-10.2,8.100000000000001,9.8,94.6,-339.7,-105.2,282.8,108.6,-78.3
62.0,2023-12-07 09:27:42.726863,-4.0,-4.0,5.300000000000001,23.1,42.3,-49.5,280.8,160.1,-72.8
62.0,2023-12-07 09:27:43.221984,28.799999999999997,-4.6000000000000005,-14.0,191.2,123.0,158.0,213.0,166.2,17.0
62.0,2023-12-07 09:27:43.732840,-11.599999999999998,4.9,11.5,-49.4,-186.5,-186.4,202.4,137.1,35.4
63.0,2023-12-07 09:27:44.721843,-2.3,-1.5,3.4,-39.8,-24.2,-61.7,263.1,101.7,-26.6
63.0,2023-12-07 09:27:45.220230,-8.0,-12.3,7.5,-3.2,116.8,19.3,321.2,126.2,-89.4
63.0,2023-12-07 09:27:45.733237,23.8,-3.7,-23.0,-14.5,2.2,9.4,224.9,-153.9,73.8
63.0,2023-12-07 09:27:46.237596,-16.0,9.0,15.5,-52.3,-154.2,-122.2,241.0,123.2,-3.3
64.0,2023-12-07 09:27:47.226491,-0.9,-0.3000000000000007,-0.39999999999999947,-12.1,-32.8,-18.2,260.2,118.2,-21.1
64.0,2023-12-07 09:27:47.729787,1.5,-15.1,6.199999999999999,69.8,308.5,286.9,264.9,104.3,-25.7
64.0,2023-12-07 09:27:48.236931,10.5,-1.4000000000000004,-14.4,-94.8,-6.3,-45.1,227.0,-151.7,58.1
65.0,2023-12-07 09:27:49.767113,-4.5,-2.1000000000000005,7.0,18.4,9.1,-14.3,282.6,121.1,-51.9
65.0,2023-12-07 09:27:50.251111,14.700000000000001,-11.9,-10.399999999999999,157.2,116.0,223.8,225.7,166.1,18.6
65.0,2023-12-07 09:27:50.730687,4.1,-1.0999999999999996,0.6999999999999993,-156.0,-87.6,-203.9,219.2,-171.3,39.4
66.0,2023-12-07 09:27:51.726932,-2.6999999999999997,-1.5,-1.9,-2.1,-31.2,-31.7,270.5,116.1,-35.7
66.0,2023-12-07 09:27:52.226275,0.7999999999999998,-12.600000000000001,10.6,75.9,274.4,308.7,325.2,98.8,-84.3
66.0,2023-12-07 09:27:52.729822,14.7,-4.1,-25.0,-33.9,-44.5,-92.2,226.3,-152.8,53.8
66.0,2023-12-07 09:27:53.239820,-19.0,11.1,22.799999999999997,-37.4,-78.6,-29.6,138.8,59.5,88.8
67.0,2023-12-07 09:27:54.236759,-0.5999999999999996,-2.0999999999999996,-4.7,66.6,-28.4,1.5,330.2,119.4,-58.3
67.0,2023-12-07 09:27:54.738934,15.5,-10.9,18.5,-66.9,116.0,-310.6,298.3,12.6,-21.8
67.0,2023-12-07 09:27:55.229503,-5.499999999999999,0.9000000000000004,-7.499999999999999,110.7,-19.8,204.1,303.7,15.9,-8.1
68.0,2023-12-07 09:27:56.234542,-0.6,3.3999999999999995,-13.399999999999999,35.0,6.1,9.1,291.5,67.5,33.3
68.0,2023-12-07 09:27:56.729115,6.9,-16.9,18.099999999999998,-163.4,30.7,-217.8,304.4,7.6,-9.0
68.0,2023-12-07 09:27:57.246404,-1.3000000000000007,1.9000000000000004,-8.799999999999999,103.3,-25.0,257.2,313.9,15.6,-8.9
69.0,2023-12-07 09:27:58.277093,-0.7000000000000001,0.1999999999999993,-2.8,27.8,12.1,18.1,310.2,58.9,13.7
69.0,2023-12-07 09:27:58.771696,-0.09999999999999987,-3.8,-5.8999999999999995,-4.8,-13.4,-159.5,313.2,57.9,20.5
69.0,2023-12-07 09:27:59.273674,8.1,-9.2,19.6,-53.3,13.9,-44.6,306.9,-25.2,-30.8
69.0,2023-12-07 09:27:59.701649,-5.4,6.2,-16.2,-53.3,13.9,-44.6,306.9,-25.2,-30.8
69.0,2023-12-07 09:27:59.822279,-5.4,6.2,-16.2,24.5,-24.5,202.2,317.5,49.7,-0.7
70.0,2023-12-07 09:28:00.724621,-0.8999999999999999,-0.3000000000000007,-3.3,15.1,-4.0,-11.8,290.3,73.5,30.8
70.0,2023-12-07 09:28:01.228436,13.0,-13.0,11.8,-39.5,199.9,-150.7,333.1,14.1,-45.3
70.0,2023-12-07 09:28:01.756614,0.1999999999999993,-1.7999999999999998,0.6999999999999993,45.7,-125.5,156.6,325.0,-8.9,-42.3
71.0,2023-12-07 09:28:03.737539,3.4000000000000004,-11.299999999999999,-1.5,-220.5,-3.9,-183.5,302.4,39.1,-13.7
71.0,2023-12-07 09:28:04.250127,8.5,-4.199999999999999,7.0,169.2,-36.5,29.7,283.1,-35.5,-63.4
72.0,2023-12-07 09:28:05.742635,-2.9,-8.4,-7.1000000000000005,-15.7,38.4,-95.8,358.0,101.1,-69.0
72.0,2023-12-07 09:28:06.247236,22.2,-7.300000000000001,23.8,-58.3,59.7,-51.8,266.2,-42.2,-73.5
74.0,2023-12-07 09:28:07.729907,-2.1,-1.5,-2.3000000000000003,39.0,-10.0,27.1,262.2,79.5,38.1
74.0,2023-12-07 09:28:08.233837,9.200000000000001,-17.4,2.9,-166.8,55.3,-286.2,294.5,49.7,-7.4
74.0,2023-12-07 09:28:08.734491,4.9,3.2,7.2,9.8,-31.0,30.3,273.9,-39.2,-67.2
74.0,2023-12-07 09:28:09.232549,-12.4,0.6000000000000005,-14.3,-101.7,-127.6,439.2,273.8,74.9,16.5
75.0,2023-12-07 09:28:10.240678,-0.2999999999999998,-1.5,-1.7999999999999998,-28.4,-16.3,26.2,289.7,110.7,-27.7
75.0,2023-12-07 09:28:10.722484,2.0,-11.9,7.6,96.0,183.9,137.3,246.4,137.6,-46.1
75.0,2023-12-07 09:28:11.245661,12.200000000000001,-5.0,-13.5,87.9,11.3,20.9,38.9,-54.8,-85.7
75.0,2023-12-07 09:28:11.725967,-10.600000000000001,-0.1999999999999993,14.8,-150.2,-199.0,-244.4,218.6,145.7,-14.0
76.0,2023-12-07 09:28:13.226922,-1.4000000000000001,-0.3000000000000007,0.40000000000000036,53.1,-84.2,-52.5,262.4,108.1,-12.2
76.0,2023-12-07 09:28:13.722626,23.8,-16.4,19.6,-116.4,186.9,-263.7,280.5,-8.7,-48.3
76.0,2023-12-07 09:28:14.214339,-4.900000000000002,-4.799999999999999,-4.5,155.0,-146.2,304.5,287.1,5.4,-39.6
77.0,2023-12-07 09:28:15.791583,-3.8000000000000003,-2.3999999999999995,-3.9,-44.2,8.1,41.7,273.4,129.4,-46.0
77.0,2023-12-07 09:28:16.320770,-2.0999999999999996,-5.5,5.8999999999999995,-13.3,70.9,52.6,251.0,126.8,-42.4
77.0,2023-12-07 09:28:16.697502,28.400000000000002,-4.3,-1.2999999999999998,-13.3,70.9,52.6,251.0,126.8,-42.4
77.0,2023-12-07 09:28:16.815654,28.400000000000002,-4.3,-1.2999999999999998,112.8,161.3,12.4,145.7,-152.3,81.5
77.0,2023-12-07 09:28:17.285358,-17.6,-2.8,0.7,-77.7,-329.0,40.7,162.3,124.5,61.7
78.0,2023-12-07 09:28:19.215753,-0.10000000000000009,-5.7,-2.4,-36.0,50.8,-113.4,333.9,111.0,-67.0
78.0,2023-12-07 09:28:19.729564,17.4,-10.7,18.3,20.3,45.6,-314.8,281.6,-26.8,-40.1
78.0,2023-12-07 09:28:20.222756,-8.3,-3.1999999999999993,-8.9,90.9,-130.6,296.8,289.0,34.1,-24.3
79.0,2023-12-07 09:28:21.719138,-0.7,-0.7999999999999989,-0.5,25.0,-28.7,2.2,316.8,99.4,-40.8
79.0,2023-12-07 09:28:22.221840,1.6,-8.6,0.8,-69.1,-4.8,-206.1,277.7,50.0,13.5
79.0,2023-12-07 09:28:22.721084,13.6,-3.3,14.4,-51.4,21.6,-27.2,260.2,-45.3,-53.1
79.0,2023-12-07 09:28:23.214427,-12.1,1.2000000000000002,-15.5,-24.7,-150.2,263.0,276.3,62.2,-10.5
80.0,2023-12-07 09:28:25.244062,-2.3,-4.800000000000001,-3.7,-35.3,56.4,-71.7,311.2,105.7,-45.2
80.0,2023-12-07 09:28:25.740139,16.6,-12.1,17.9,-57.6,157.3,-163.6,275.3,-16.6,-53.8
80.0,2023-12-07 09:28:26.224246,-0.7999999999999989,-2.4000000000000004,-5.0,107.8,-177.2,201.7,283.6,14.5,-44.4
81.0,2023-12-07 09:28:27.977430,2.0,0.40000000000000036,1.0,70.6,41.1,-44.4,235.8,85.8,33.6
81.0,2023-12-07 09:28:28.223152,-4.6000000000000005,-6.6000000000000005,-8.1,-36.8,9.4,-77.0,199.2,72.8,85.3
81.0,2023-12-07 09:28:28.720998,16.4,-11.899999999999999,25.6,-67.5,90.5,-123.7,268.8,-35.8,-53.9
81.0,2023-12-07 09:28:29.218150,-5.9,-0.3000000000000007,-15.5,105.2,-93.5,317.7,286.2,29.0,-19.7
82.0,2023-12-07 09:28:30.696006,0.19999999999999996,-1.0,-1.7000000000000002,-1.3,-0.5,12.0,338.3,97.6,-60.9
82.0,2023-12-07 09:28:30.813822,0.19999999999999996,-1.0,-1.7000000000000002,4.4,-24.8,30.1,312.5,103.1,-35.4
82.0,2023-12-07 09:28:31.209893,0.40000000000000013,-9.1,-1.0999999999999996,-108.6,107.5,-189.6,200.3,76.9,69.4
82.0,2023-12-07 09:28:31.713241,13.399999999999999,-3.8000000000000003,16.4,-60.8,71.7,-50.0,266.5,-39.4,-52.9
82.0,2023-12-07 09:28:32.225796,-8.7,-0.7999999999999998,-11.4,90.5,-85.7,282.0,280.0,37.7,-12.9
83.0,2023-12-07 09:28:33.756122,-0.3999999999999999,0.20000000000000107,-0.4,27.4,-5.9,15.9,339.8,98.4,-59.7
83.0,2023-12-07 09:28:34.237721,-2.5999999999999996,-8.5,-6.6,-69.4,-9.8,-144.1,12.0,111.1,-78.6
83.0,2023-12-07 09:28:34.720625,16.2,-10.700000000000001,20.5,-97.1,88.1,-171.2,279.0,-31.8,-44.1
83.0,2023-12-07 09:28:35.220817,-4.7,-1.8999999999999986,-7.3,118.7,-114.4,348.3,289.6,18.9,-21.5
84.0,2023-12-07 09:28:38.742215,-0.19999999999999996,0.7000000000000011,-6.9,24.3,-18.8,27.6,225.3,77.3,65.0
84.0,2023-12-07 09:28:39.228384,17.3,-14.9,12.1,-200.8,220.5,-2.6,293.9,11.1,-60.3
84.0,2023-12-07 09:28:39.729595,0.09999999999999964,-3.3000000000000007,1.1999999999999993,100.7,-166.0,153.8,305.9,-11.9,-53.8
85.0,2023-12-07 09:28:41.753717,0.19999999999999996,-0.09999999999999964,-2.3,14.6,-20.9,-8.4,331.0,91.9,-44.7
85.0,2023-12-07 09:28:42.260795,10.8,-15.2,10.3,-222.9,225.2,-172.3,285.8,43.5,-36.3
85.0,2023-12-07 09:28:42.763298,3.4000000000000004,0.6000000000000005,4.1,130.7,-48.3,-36.6,298.6,-31.2,-74.6
86.0,2023-12-07 09:28:44.743121,-2.8,-1.5,-2.4,32.0,-52.1,-32.9,17.8,97.8,-87.1
86.0,2023-12-07 09:28:45.258723,10.3,-22.6,15.5,-215.6,32.1,-264.5,271.6,-0.2,-17.2
86.0,2023-12-07 09:28:45.732812,5.6,3.700000000000001,0.40000000000000036,106.9,-70.0,149.1,271.2,-35.2,-50.5
87.0,2023-12-07 09:28:47.741840,-1.1999999999999997,-1.0,0.5,19.8,-13.6,-26.0,232.7,79.6,55.7
87.0,2023-12-07 09:28:48.268429,13.5,-17.9,9.0,-161.2,122.1,-202.5,274.0,12.5,-30.9
87.0,2023-12-07 09:28:48.740626,5.400000000000002,-3.5,-0.5,80.1,-149.6,235.3,273.9,-16.3,-59.1
87.0,2023-12-07 09:28:49.239794,-19.5,19.6,-13.5,-15.2,31.0,3.1,232.5,84.9,51.3
88.0,2023-12-07 09:28:50.802543,0.7999999999999999,0.5,-2.8,23.2,-14.1,16.2,305.3,99.5,-25.8
88.0,2023-12-07 09:28:51.274302,6.9,-15.299999999999999,6.5,-219.8,148.1,-186.3,277.6,56.2,-12.8
88.0,2023-12-07 09:28:51.744655,8.2,3.3999999999999995,5.1,43.8,-32.9,-36.4,281.8,-41.8,-80.6
88.0,2023-12-07 09:28:52.227284,-13.299999999999999,-1.1999999999999997,-13.7,2.9,-156.1,318.6,309.8,72.7,-22.8
89.0,2023-12-07 09:28:53.401638,-1.9,-0.7999999999999989,-2.0,20.8,-20.5,7.7,343.9,102.1,-61.3
89.0,2023-12-07 09:28:53.763971,0.7,-10.100000000000001,-4.3,-100.0,49.3,-265.0,236.9,71.5,51.0
89.0,2023-12-07 09:28:54.239763,15.799999999999999,-2.5,20.4,-13.8,70.5,20.6,243.2,-36.4,-67.4
89.0,2023-12-07 09:28:54.725125,-14.4,3.5,-20.3,121.0,-89.5,171.8,237.3,66.7,44.5
90.0,2023-12-07 09:28:56.218015,-0.8000000000000003,-2.3000000000000007,-2.7,9.9,28.9,-30.3,202.3,71.7,85.0
90.0,2023-12-07 09:28:56.711054,16.1,-17.799999999999997,14.1,-72.3,72.0,-152.6,264.1,-31.0,-48.6
90.0,2023-12-07 09:28:57.306366,-6.2,2.3999999999999986,-14.0,156.3,-38.7,364.8,284.7,34.6,-5.1
91.0,2023-12-07 09:28:58.214767,-0.2999999999999998,-0.5,-1.8,0.4,-5.9,16.2,221.4,77.0,62.0
91.0,2023-12-07 09:28:58.712111,10.7,-18.9,8.799999999999999,-134.9,58.6,-414.3,262.5,14.2,-11.4
91.0,2023-12-07 09:28:59.223246,7.9,-10.7,8.200000000000001,294.4,14.2,230.0,260.8,-23.2,-46.9
91.0,2023-12-07 09:28:59.730732,7.9,-10.7,8.200000000000001,-4.1,71.3,-22.6,334.3,108.0,-43.2
92.0,2023-12-07 09:29:00.722004,-1.0000000000000002,0.1999999999999993,-2.2,-12.0,-17.4,33.9,319.9,100.2,-62.1
92.0,2023-12-07 09:29:01.234804,11.5,-22.5,2.8,-353.6,112.9,-365.0,214.9,57.3,7.6
92.0,2023-12-07 09:29:01.721306,16.3,4.800000000000001,12.1,220.8,-59.6,136.8,212.6,-24.5,-74.4
93.0,2023-12-07 09:29:02.723302,0.09999999999999964,1.3000000000000007,-1.9,31.8,10.0,-7.5,306.2,114.8,-75.6
93.0,2023-12-07 09:29:02.847491,0.09999999999999964,1.3000000000000007,-1.9,31.8,10.0,-7.5,294.1,117.5,-56.5
93.0,2023-12-07 09:29:03.224821,22.1,-23.200000000000003,16.5,-257.2,19.4,-229.9,225.1,-15.8,-42.1
93.0,2023-12-07 09:29:03.719677,1.0999999999999979,-1.5,2.1999999999999993,266.2,-79.4,234.2,228.4,-27.1,-40.5
94.0,2023-12-07 09:29:04.724595,0.8000000000000007,3.9,0.2999999999999998,10.6,-9.6,-1.3,271.5,135.8,-59.8
94.0,2023-12-07 09:29:05.219492,1.5,-5.5,-0.3999999999999999,-24.6,110.8,-168.2,137.0,68.2,89.7
94.0,2023-12-07 09:29:05.715946,21.700000000000003,-10.100000000000001,13.4,-182.8,174.0,-105.1,226.7,-32.1,-84.2
94.0,2023-12-07 09:29:06.296212,-6.500000000000002,-6.699999999999999,-4.0,186.4,-163.4,404.6,248.5,27.0,-25.7
95.0,2023-12-07 09:29:07.382133,-5.8999999999999995,-3.0,-2.5999999999999996,-6.3,-11.5,58.2,178.5,65.8,79.0
95.0,2023-12-07 09:29:07.748192,0.19999999999999973,-13.6,-3.5,-98.8,256.6,-54.0,294.1,111.3,-71.3
95.0,2023-12-07 09:29:08.234671,25.299999999999997,1.7000000000000002,12.899999999999999,-46.5,-30.6,-66.1,278.9,-39.3,-70.7
95.0,2023-12-07 09:29:08.754419,-22.799999999999997,5.9,-12.799999999999999,8.5,-125.9,78.8,161.2,79.7,85.1
96.0,2023-12-07 09:29:09.743047,1.2000000000000002,-5.5,-1.5,-81.9,94.9,-69.7,256.3,66.1,-22.5
96.0,2023-12-07 09:29:10.213196,14.9,-12.7,-1.5,-81.9,94.9,-69.7,256.3,66.1,-22.5
96.0,2023-12-07 09:29:10.332093,14.9,-12.7,-1.5,-19.9,198.9,43.0,122.2,-143.2,85.9
96.0,2023-12-07 09:29:10.717441,7.399999999999999,-4.5,7.5,49.0,-295.8,110.0,285.4,-21.9,-84.5
97.0,2023-12-07 09:29:12.237159,-2.9,-7.7,-1.4,-136.5,67.9,45.9,299.1,81.6,-66.4
97.0,2023-12-07 09:29:12.734485,22.1,-2.3,1.5,83.4,19.2,-46.5,313.3,-40.3,-79.9
97.0,2023-12-07 09:29:13.226236,-16.8,-0.7999999999999999,-1.4000000000000001,20.6,-215.7,81.9,317.9,60.4,-82.7
98.0,2023-12-07 09:29:17.250021,0.2999999999999998,5.8,-1.1999999999999993,42.3,10.5,84.0,67.3,43.2,-10.5
98.0,2023-12-07 09:29:17.744023,-3.0999999999999996,-7.2,-13.9,22.9,-47.5,-235.8,120.1,64.7,-44.7
98.0,2023-12-07 09:29:18.245356,-3.8,-5.199999999999999,25.299999999999997,-34.2,-0.5,9.1,125.5,-29.3,41.1
99.0,2023-12-07 09:29:20.237877,-0.39999999999999947,2.3,-12.3,9.1,4.0,10.3,229.1,132.0,29.3
99.0,2023-12-07 09:29:20.725006,-7.5,-8.2,7.0,-89.2,-50.0,179.0,245.3,154.0,16.4
99.0,2023-12-07 09:29:21.352285,-3.3000000000000003,-11.9,-20.6,32.4,50.6,-176.5,238.9,-133.4,-50.5
100.0,2023-12-07 09:29:22.723961,-1.4000000000000004,0.9000000000000004,-3.6000000000000005,1.3,8.7,-10.6,220.5,128.9,42.1
100.0,2023-12-07 09:29:23.242739,1.2000000000000002,-3.1000000000000005,7.9,-10.0,-39.5,25.1,207.2,121.9,57.9
100.0,2023-12-07 09:29:23.728957,-17.0,-18.8,-15.3,-146.3,-76.9,351.2,207.2,121.9,57.9
100.0,2023-12-07 09:29:23.846896,-17.0,-18.8,-15.3,-146.3,-76.9,351.2,250.2,-144.6,-45.9
100.0,2023-12-07 09:29:24.226595,0.8000000000000007,3.4000000000000004,7.800000000000001,146.7,105.0,-285.0,251.1,173.8,-26.3
101.0,2023-12-07 09:29:25.818865,-8.8,-10.6,-3.0999999999999996,-91.3,-42.9,310.0,250.5,135.4,9.9
101.0,2023-12-07 09:29:26.422438,-4.5,-10.200000000000001,-7.1,32.5,56.7,-118.2,208.6,-127.2,-87.5
102.0,2023-12-07 09:29:27.741168,0.0,-1.4000000000000004,0.29999999999999993,-10.2,-23.9,17.3,186.1,121.5,75.7
102.0,2023-12-07 09:29:28.225281,-14.5,-15.0,-5.3,-132.7,-76.1,258.3,256.9,163.0,-11.3
102.0,2023-12-07 09:29:28.810078,1.0,-2.4000000000000004,-6.7,28.0,37.8,-146.1,224.3,-141.8,-56.7
103.0,2023-12-07 09:29:30.253744,-0.2999999999999998,-0.10000000000000053,0.10000000000000009,5.6,-1.1,8.3,335.0,56.9,-83.3
103.0,2023-12-07 09:29:30.733683,-6.7,-4.8,-7.8,-64.4,-67.1,69.2,239.2,137.8,12.8
103.0,2023-12-07 09:29:31.223119,-8.2,-12.1,-10.899999999999999,17.3,50.3,139.4,213.2,-142.1,-62.1
104.0,2023-12-07 09:29:33.223960,-0.5,0.40000000000000036,1.0,0.4,-1.8,2.8,329.9,52.0,-85.5
104.0,2023-12-07 09:29:33.766265,-0.8000000000000007,-2.2,1.9,-44.3,-72.8,56.3,162.5,121.0,80.7
104.0,2023-12-07 09:29:34.249297,-18.2,-13.899999999999999,-14.1,-164.7,-188.6,223.2,262.8,-171.2,-43.8
104.0,2023-12-07 09:29:34.759006,-0.40000000000000036,0.09999999999999964,10.1,-102.8,291.1,-40.9,98.9,16.4,84.1
105.0,2023-12-07 09:29:36.210447,2.4,-0.9000000000000004,0.40000000000000036,10.8,-7.4,0.5,271.1,60.6,-40.4
105.0,2023-12-07 09:29:36.331146,1.0,0.40000000000000036,-0.5000000000000004,10.8,-7.4,0.5,271.1,60.6,-40.4
105.0,2023-12-07 09:29:36.825757,-3.5,-8.4,-4.1,-75.6,-108.7,209.5,233.3,118.3,7.8
105.0,2023-12-07 09:29:37.233469,-19.7,-4.3,-11.600000000000001,-19.0,94.4,-41.7,233.3,118.3,7.8
105.0,2023-12-07 09:29:37.367471,-19.7,-4.3,-11.600000000000001,-19.0,94.4,-41.7,255.1,-144.2,-83.9
106.0,2023-12-07 09:29:38.763220,0.40000000000000036,-0.20000000000000107,-0.10000000000000009,3.5,4.6,-11.5,312.0,57.7,-68.9
106.0,2023-12-07 09:29:39.279143,-1.6,-4.8999999999999995,3.9,-17.4,-29.5,88.7,311.7,62.3,-68.0
106.0,2023-12-07 09:29:39.788765,-22.200000000000003,-14.0,-15.7,-421.4,-320.1,34.1,257.9,-147.1,-75.5
106.0,2023-12-07 09:29:40.282306,14.500000000000002,0.9000000000000004,11.0,57.6,373.9,-108.6,126.2,60.2,88.1
107.0,2023-12-07 09:29:41.731358,1.4,0.1999999999999993,-0.10000000000000053,6.5,14.2,-8.8,208.4,116.8,18.3
107.0,2023-12-07 09:29:42.240908,3.7,-2.7,4.4,26.7,-8.8,2.6,187.4,116.6,44.4
107.0,2023-12-07 09:29:42.739351,-17.3,-15.5,-4.8,-134.3,-165.1,284.6,270.5,169.0,-36.6
107.0,2023-12-07 09:29:43.220265,-11.099999999999998,-4.100000000000001,0.09999999999999964,-121.2,272.5,-131.4,282.2,-152.3,-89.4
108.0,2023-12-07 09:29:44.734112,1.5999999999999996,-0.8000000000000007,1.0,-1.0,7.1,4.9,266.0,62.1,-38.1
108.0,2023-12-07 09:29:45.258190,-0.2999999999999998,0.6999999999999993,-3.6999999999999997,56.6,-22.6,63.8,308.4,78.8,-67.8
108.0,2023-12-07 09:29:45.754377,-15.7,-23.1,1.0,-210.4,-469.2,-22.0,129.8,11.2,82.3
108.0,2023-12-07 09:29:46.261105,-1.700000000000001,-1.9999999999999982,2.9999999999999996,-89.9,393.7,34.8,102.2,14.4,57.3
109.0,2023-12-07 09:29:47.785856,1.9,-1.2999999999999998,-0.09999999999999964,24.6,19.1,-6.3,248.5,46.9,-36.5
109.0,2023-12-07 09:29:48.278108,1.9000000000000004,-7.1,-4.8,99.1,-23.3,281.9,333.1,68.7,-82.7
109.0,2023-12-07 09:29:48.781865,-26.599999999999998,-9.1,-12.3,-185.6,-105.2,88.8,253.8,-138.4,-85.4
109.0,2023-12-07 09:29:49.273871,10.399999999999999,-2.5,10.4,-111.6,418.2,79.2,165.4,36.7,52.8
110.0,2023-12-07 09:29:50.755320,1.7000000000000002,-2.7,0.40000000000000036,2.1,-72.3,111.7,322.7,45.5,-64.7
110.0,2023-12-07 09:29:51.232599,-21.4,-13.899999999999999,-11.100000000000001,-190.9,-302.6,260.0,287.8,169.9,-51.5
110.0,2023-12-07 09:29:51.734641,-3.5,0.1999999999999993,8.6,49.0,246.3,2.9,106.0,-26.6,83.1
111.0,2023-12-07 09:29:53.277101,0.5999999999999996,-0.5999999999999996,1.9000000000000001,12.2,5.4,10.2,332.7,52.7,-66.4
111.0,2023-12-07 09:29:53.780762,-3.8,-5.9,-0.40000000000000036,-73.5,-113.5,159.0,203.9,111.3,71.1
111.0,2023-12-07 09:29:54.282564,-23.5,-9.6,-12.899999999999999,-97.4,-98.1,167.1,70.8,-37.4,86.1
111.0,2023-12-07 09:29:54.776077,13.9,1.5999999999999996,12.7,61.1,310.4,-193.0,304.3,121.7,-88.2
112.0,2023-12-07 09:29:56.259714,2.4000000000000004,-2.0,1.2999999999999998,16.8,24.1,0.2,298.0,37.8,-52.9
112.0,2023-12-07 09:29:56.768440,-0.7999999999999998,-1.5,0.10000000000000053,31.2,2.9,77.1,305.8,47.4,-54.0
112.0,2023-12-07 09:29:57.251789,-19.7,-11.5,-12.0,-143.8,-169.1,221.2,270.7,172.9,-39.7
112.0,2023-12-07 09:29:57.755731,-8.100000000000001,-5.300000000000001,3.0999999999999996,-146.6,329.2,-67.9,129.0,5.8,80.1
113.0,2023-12-07 09:29:59.217684,1.2000000000000002,-0.5999999999999996,-0.09999999999999964,86.3,65.8,78.6,268.2,47.4,-42.8
113.0,2023-12-07 09:29:59.338620,1.2000000000000002,-0.5999999999999996,-0.09999999999999964,86.3,65.8,78.6,310.4,46.4,-55.3
113.0,2023-12-07 09:29:59.727493,-11.0,-10.0,-5.5,-159.1,-209.4,223.7,312.5,119.8,-8.0
113.0,2023-12-07 09:30:00.261257,-18.3,0.6999999999999997,-2.3,-57.3,117.9,-69.9,163.6,-49.0,77.4
114.0,2023-12-07 09:30:01.785271,-1.2000000000000002,-1.5000000000000009,1.7000000000000002,13.1,17.1,-25.3,11.0,54.7,-79.7
114.0,2023-12-07 09:30:02.295871,-4.6,-8.2,3.6999999999999997,-107.8,-82.5,187.5,240.1,123.1,70.5
114.0,2023-12-07 09:30:02.779413,-16.1,-6.6,-10.5,-140.0,-65.9,0.5,291.3,-134.6,-87.1
114.0,2023-12-07 09:30:03.266200,8.5,-3.1999999999999993,6.4,35.0,363.4,-108.1,206.8,44.4,68.6
115.0,2023-12-07 09:30:04.728164,2.3000000000000007,-3.5,-1.6,28.9,6.4,118.0,3.1,65.2,-57.5
115.0,2023-12-07 09:30:05.225957,-28.299999999999997,-13.8,-3.6,69.5,-292.1,-41.5,183.1,-8.5,72.5
115.0,2023-12-07 09:30:05.734230,5.699999999999999,-2.5,4.0,-192.6,229.7,91.9,206.0,-21.3,55.3
116.0,2023-12-07 09:30:07.273081,-0.40000000000000036,1.0999999999999996,0.39999999999999947,17.1,7.8,33.2,307.3,42.5,-33.9
116.0,2023-12-07 09:30:07.763615,-10.5,-12.7,-4.1,-53.6,-193.4,284.3,319.8,130.4,-21.4
116.0,2023-12-07 09:30:08.242289,-2.0999999999999996,-7.1,-19.599999999999998,46.8,14.4,-106.1,262.7,-140.0,-85.8
117.0,2023-12-07 09:30:10.230717,0.5999999999999996,-0.09999999999999964,-0.5,16.2,27.4,22.9,343.1,36.8,-54.2
117.0,2023-12-07 09:30:10.720891,-4.8,-2.6,-4.4,-74.0,-131.6,130.6,243.8,120.0,71.1
117.0,2023-12-07 09:30:11.246116,-14.4,-15.1,-13.0,-84.2,10.5,173.2,278.7,-136.9,-60.6
